Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Save""))""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Close""))""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase15GetInviteLink,Firefox 71.0,,,12/22/2019 3:31,12/22/2019 3:31,14.677s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (48)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (48)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (35)""))""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/button_giabeuu_style--none sidebar-header-d_0f4080 (2)""))""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/button_Get Team Invite Link (1)""))""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/button_Copy Link (1)""))""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Link copied""))""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/button_Close (1)""))""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase16AddMembersToChannel,Firefox 71.0,,,12/22/2019 3:31,12/22/2019 3:32,44.402s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (24)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (24)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (13)""))""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/div_Fi""))""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/a_ChannelAddMember""))""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
"click(findTestObject(Object Repository/Page_ChannelAddMember - FirstTeam Mattermost/span_ChannelAddMember_channelHeaderDropdownIcon""))""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
"click(findTestObject(Object Repository/Page_ChannelAddMember - FirstTeam Mattermost/button_Add Members""))""",Firefox 71.0,,,12/22/2019 3:31,,,PASSED,,
"click(findTestObject(Object Repository/Page_ChannelAddMember - FirstTeam Mattermost/div_Nguyen Gia (GiaGia)_more-modal__actions--round""))""",Firefox 71.0,,,12/22/2019 3:31,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase17RemoveMemberFromChannel,Firefox 71.0,,,12/22/2019 3:32,12/22/2019 3:33,44.466s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:32,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:32,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (25)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 3:32,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (25)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:32,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (14)""))""",Firefox 71.0,,,12/22/2019 3:32,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/div_Fi (1)""))""",Firefox 71.0,,,12/22/2019 3:32,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/a_ChannelAddMember (1)""))""",Firefox 71.0,,,12/22/2019 3:32,,,PASSED,,
"click(findTestObject(Page_ChannelAddMember - FirstTeam Mattermost/span_ChannelAddMember_channelHeaderDropdownIcon (1)""))""",Firefox 71.0,,,12/22/2019 3:32,,,PASSED,,
"click(findTestObject(Object Repository/Page_ChannelAddMember - FirstTeam Mattermost/button_Manage Members""))""",Firefox 71.0,,,12/22/2019 3:32,,,PASSED,,
"click(findTestObject(Object Repository/Page_ChannelAddMember - FirstTeam Mattermost/button_Channel MembergiabeuuRemove Member""))""",Firefox 71.0,,,12/22/2019 3:32,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase18CreatePrivateChannel,Firefox 71.0,,,12/22/2019 3:33,12/22/2019 3:33,20.246s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:33,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:33,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (3)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 3:33,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (3)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:33,,,PASSED,
"click(findTestObject(Page_Mattermost/span_Sign in (1)""))""",Firefox 71.0,,,12/22/2019 3:33,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_ (1)""))""",Firefox 71.0,,,12/22/2019 3:33,,,PASSED,,
"setText(findTestObject(Page_Town Square - FirstTeam Mattermost/input_Name_newChannelName (1)"")"," ""privateChannel"")""",Firefox 71.0,,,12/22/2019 3:33,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_Create New Channel (1)""))""",Firefox 71.0,,,12/22/2019 3:33,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:33,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase19CreatePublicChannel,Firefox 71.0,,,12/22/2019 3:33,12/22/2019 3:34,46.08s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:33,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:33,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (4)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 3:33,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (4)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:33,,,PASSED,
"click(findTestObject(Page_Mattermost/span_Sign in (2)""))""",Firefox 71.0,,,12/22/2019 3:33,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_ (2)""))""",Firefox 71.0,,,12/22/2019 3:33,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/input_Type_channelType (1)""))""",Firefox 71.0,,,12/22/2019 3:33,,,PASSED,,
"setText(findTestObject(Page_Town Square - FirstTeam Mattermost/input_Name_newChannelName"")"," ""publicChannel"")""",Firefox 71.0,,,12/22/2019 3:33,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_Edit (1)""))""",Firefox 71.0,,,12/22/2019 3:33,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_Change Channel URL (1)""))""",Firefox 71.0,,,12/22/2019 3:33,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_Create New Channel (2)""))""",Firefox 71.0,,,12/22/2019 3:33,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase20LeaveChannel,Firefox 71.0,,,12/22/2019 3:34,12/22/2019 3:34,41.313s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:34,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:34,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 3:34,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 3:34,,,PASSED,
"click(findTestObject(Page_Mattermost/span_Sign in""))""",Firefox 71.0,,,12/22/2019 3:34,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/span_Channel3""))""",Firefox 71.0,,,12/22/2019 3:34,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase20RegisterNewAccount,Firefox 71.0,,,12/22/2019 3:38,12/22/2019 3:39,37.337s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:38,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:38,,,PASSED,,
"click(findTestObject(Page_Mattermost/span_Create one now (2)""))""",Firefox 71.0,,,12/22/2019 3:38,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase21ForgotPass,Firefox 71.0,,,12/22/2019 3:39,12/22/2019 3:39,12.174s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"click(findTestObject(Object Repository/Page_Mattermost/span_I forgot my password""))""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"setText(findTestObject(Object Repository/Page_Mattermost/input_To reset your password enter the emai_5f6d79"")"," ""test@test.com"")""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,
"sendKeys(findTestObject(Object Repository/Page_Mattermost/input_To reset your password enter the emai_5f6d79"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,
"click(findTestObject(Object Repository/Page_Mattermost/span_Please check your inbox""))""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase22PinPost,Firefox 71.0,,,12/22/2019 3:39,12/22/2019 3:39,14.481s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (46)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (46)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (33)""))""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div_Fi (17)""))""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/a_ChannelsTest (3)""))""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"click(findTestObject(Page_ ChannelsTest - FirstTeam Mattermost/button_after_channelHeaderFlagButton (1)""))""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"click(findTestObject(Object Repository/Page_ ChannelsTest - FirstTeam Mattermost/button_giabeuu_SEARCH_button_ndx3uchketdr3d_16aaec""))""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"click(findTestObject(Page_ ChannelsTest - FirstTeam Mattermost/button_Pin to channel (3)""))""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase23Un-PinPost,Firefox 71.0,,,12/22/2019 3:39,12/22/2019 3:39,14.633s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (47)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (47)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (34)""))""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div_Fi (18)""))""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/a_ChannelsTest (4)""))""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"click(findTestObject(Object Repository/Page_ ChannelsTest - FirstTeam Mattermost/button_Add a channel description_channelHea_11db4d""))""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"click(findTestObject(Object Repository/Page_ ChannelsTest - FirstTeam Mattermost/button_Pinned_SEARCH_button_ndx3uchketdr3dz_02c332""))""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"click(findTestObject(Page_ ChannelsTest - FirstTeam Mattermost/button_Un-pin from channel (1)""))""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"click(findTestObject(Object Repository/Page_ ChannelsTest - FirstTeam Mattermost/span_There are no pinned messages yet""))""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase24AddNewHeaderOnOff-TopicChannel,Firefox 71.0,,,12/22/2019 3:39,12/22/2019 3:40,43.103s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (49)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 3:39,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (49)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (36)""))""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div_Fi (19)""))""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/a_Off-Topic (3)""))""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,,
"click(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/span_Add a channel description (1)""))""",Firefox 71.0,,,12/22/2019 3:40,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase25EditHeaderOnOff-TopicChannel,Firefox 71.0,,,12/22/2019 3:40,12/22/2019 3:40,17.507s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (50)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (50)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (37)""))""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div_Fi (20)""))""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/a_Off-Topic (4)""))""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Off-Topic - FirstTeam Mattermost/button_Off-Topic""))""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,,
"click(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/button_Edit Channel Header (5)""))""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_This is new header (1)"")"," ""This is new heade"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_This is new heade (2)"")"," ""This is new head"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_This is new head (2)"")"," ""This is new hea"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_This is new hea (2)"")"," ""This is new he"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_This is new he (2)"")"," ""This is new h"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_This is new h (2)"")"," ""This is new "")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_This is new (2)"")"," ""This is new"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_This is new_1 (2)"")"," ""This is ne"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_This is ne (2)"")"," ""This is n"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_This is n (2)"")"," ""This is "")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_This is (2)"")"," ""This is"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_This is_1 (2)"")"," ""This i"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_This i (2)"")"," ""This "")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_This (2)"")"," ""This"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_This_1 (2)"")"," ""Thi"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Thi (2)"")"," ""Th"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Th (2)"")"," ""T"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_T (2)"")"," """")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edit the Channel Header_edit_textbox (2)"")"," ""E"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_E (4)"")"," ""Ed"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Ed (4)"")"," ""Edi"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edi (4)"")"," ""Edit"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edit (4)"")"," ""Edite"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edite (4)"")"," ""Edited"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edited (4)"")"," ""Edited "")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edited_1 (4)"")"," ""Edited H"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edited H (4)"")"," ""Edited He"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edited He (4)"")"," ""Edited Hea"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edited Hea (4)"")"," ""Edited Head"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edited Head (4)"")"," ""Edited Heade"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edited Heade (4)"")"," ""Edited Header"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,
"click(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/button_Save (7)""))""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Off-Topic - FirstTeam Mattermost/span_giabeuu updated the channel header fro_b79c5b""))""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:40,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase26RemoveHeaderOnOff-TopicChannel,Firefox 71.0,,,12/22/2019 3:40,12/22/2019 3:41,16.24s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 3:40,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (51)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (51)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (38)""))""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div_Fi (21)""))""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/a_Off-Topic (5)""))""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,,
"click(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/button_Off-Topic (1)""))""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,,
"click(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/button_Edit Channel Header (6)""))""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edited Header (4)"")"," ""Edited Heade"")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edited Heade (5)"")"," ""Edited Head"")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edited Head (5)"")"," ""Edited Hea"")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edited Hea (5)"")"," ""Edited He"")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edited He (5)"")"," ""Edited H"")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edited H (5)"")"," ""Edited "")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edited (5)"")"," ""Edited"")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edited_1 (5)"")"," ""Edite"")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edite (5)"")"," ""Edit"")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edit (5)"")"," ""Edi"")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Edi (5)"")"," ""Ed"")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_Ed (5)"")"," ""E"")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,
"setText(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/textarea_E (5)"")"," """")""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,
"click(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/button_Save (8)""))""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,,
"click(findTestObject(Page_ Off-Topic - FirstTeam Mattermost/span_giabeuu removed the channel header (wa_7482fb (1)""))""",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 3:41,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase27Add(Remove)Off-TopicChannelTo(From)Favorites,Firefox 71.0,,,12/22/2019 3:41,12/22/2019 3:41,40.839s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 3:41,,,PASSED,,
