Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Save""))""",Firefox 71.0,,,12/22/2019 1:58,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Close""))""",Firefox 71.0,,,12/22/2019 1:58,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 1:58,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase15GetInviteLink,Firefox 71.0,,,12/22/2019 1:58,12/22/2019 1:59,40.434s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:58,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:58,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 1:58,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 1:58,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 1:58,,,PASSED,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/div_Fi""))""",Firefox 71.0,,,12/22/2019 1:58,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase16AddMembersToChannel,Firefox 71.0,,,12/22/2019 1:59,12/22/2019 1:59,47.866s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:59,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 1:59,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (24)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 1:59,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (24)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 1:59,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (13)""))""",Firefox 71.0,,,12/22/2019 1:59,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/div_Fi""))""",Firefox 71.0,,,12/22/2019 1:59,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/a_ChannelAddMember""))""",Firefox 71.0,,,12/22/2019 1:59,,,PASSED,,
"click(findTestObject(Object Repository/Page_ChannelAddMember - FirstTeam Mattermost/span_ChannelAddMember_channelHeaderDropdownIcon""))""",Firefox 71.0,,,12/22/2019 1:59,,,PASSED,,
"click(findTestObject(Object Repository/Page_ChannelAddMember - FirstTeam Mattermost/button_Add Members""))""",Firefox 71.0,,,12/22/2019 1:59,,,PASSED,,
"click(findTestObject(Object Repository/Page_ChannelAddMember - FirstTeam Mattermost/div_Nguyen Gia (GiaGia)_more-modal__actions--round""))""",Firefox 71.0,,,12/22/2019 1:59,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase17RemoveMemberFromChannel,Firefox 71.0,,,12/22/2019 1:59,12/22/2019 2:00,44.452s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 1:59,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:00,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (25)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:00,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (25)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:00,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (14)""))""",Firefox 71.0,,,12/22/2019 2:00,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/div_Fi (1)""))""",Firefox 71.0,,,12/22/2019 2:00,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/a_ChannelAddMember (1)""))""",Firefox 71.0,,,12/22/2019 2:00,,,PASSED,,
"click(findTestObject(Page_ChannelAddMember - FirstTeam Mattermost/span_ChannelAddMember_channelHeaderDropdownIcon (1)""))""",Firefox 71.0,,,12/22/2019 2:00,,,PASSED,,
"click(findTestObject(Object Repository/Page_ChannelAddMember - FirstTeam Mattermost/button_Manage Members""))""",Firefox 71.0,,,12/22/2019 2:00,,,PASSED,,
"click(findTestObject(Object Repository/Page_ChannelAddMember - FirstTeam Mattermost/button_Channel MembergiabeuuRemove Member""))""",Firefox 71.0,,,12/22/2019 2:00,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase18CreatePrivateChannel,Firefox 71.0,,,12/22/2019 2:00,12/22/2019 2:00,14.721s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:00,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:00,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (3)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:00,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (3)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:00,,,PASSED,
"click(findTestObject(Page_Mattermost/span_Sign in (1)""))""",Firefox 71.0,,,12/22/2019 2:00,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_ (1)""))""",Firefox 71.0,,,12/22/2019 2:00,,,PASSED,,
"setText(findTestObject(Page_Town Square - FirstTeam Mattermost/input_Name_newChannelName (1)"")"," ""privateChannel"")""",Firefox 71.0,,,12/22/2019 2:00,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_Create New Channel (1)""))""",Firefox 71.0,,,12/22/2019 2:00,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:00,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase19CreatePublicChannel,Firefox 71.0,,,12/22/2019 2:00,12/22/2019 2:01,44.144s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:00,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:00,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (4)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:01,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (4)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:01,,,PASSED,
"click(findTestObject(Page_Mattermost/span_Sign in (2)""))""",Firefox 71.0,,,12/22/2019 2:01,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_ (2)""))""",Firefox 71.0,,,12/22/2019 2:01,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/input_Type_channelType (1)""))""",Firefox 71.0,,,12/22/2019 2:01,,,PASSED,,
"setText(findTestObject(Page_Town Square - FirstTeam Mattermost/input_Name_newChannelName"")"," ""publicChannel"")""",Firefox 71.0,,,12/22/2019 2:01,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_Edit (1)""))""",Firefox 71.0,,,12/22/2019 2:01,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_Change Channel URL (1)""))""",Firefox 71.0,,,12/22/2019 2:01,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_Create New Channel (2)""))""",Firefox 71.0,,,12/22/2019 2:01,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase20LeaveChannel,Firefox 71.0,,,12/22/2019 2:01,12/22/2019 2:02,41.059s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:01,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:01,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:01,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:01,,,PASSED,
"click(findTestObject(Page_Mattermost/span_Sign in""))""",Firefox 71.0,,,12/22/2019 2:01,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/span_Channel3""))""",Firefox 71.0,,,12/22/2019 2:01,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase20RegisterNewAccount,Firefox 71.0,,,12/22/2019 2:06,12/22/2019 2:07,41.12s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:06,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:06,,,PASSED,,
"click(findTestObject(Page_Mattermost/span_Create one now (2)""))""",Firefox 71.0,,,12/22/2019 2:06,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_Choose your username_name (2)"")"," ""mymymymymymymym"")""",Firefox 71.0,,,12/22/2019 2:06,,,PASSED,
"setText(findTestObject(Page_Mattermost/input_concat(What  s your email address)_email (2)"")"," ""mymymy@mymymy.com"")""",Firefox 71.0,,,12/22/2019 2:06,,,FAILED,
,,,,,,,,,
Test Cases/TestCase21ForgotPass,Firefox 71.0,,,12/22/2019 2:07,12/22/2019 2:07,11.936s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:07,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:07,,,PASSED,,
"click(findTestObject(Object Repository/Page_Mattermost/span_I forgot my password""))""",Firefox 71.0,,,12/22/2019 2:07,,,PASSED,,
"setText(findTestObject(Object Repository/Page_Mattermost/input_To reset your password enter the emai_5f6d79"")"," ""test@test.com"")""",Firefox 71.0,,,12/22/2019 2:07,,,PASSED,
"sendKeys(findTestObject(Object Repository/Page_Mattermost/input_To reset your password enter the emai_5f6d79"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:07,,,PASSED,
"click(findTestObject(Object Repository/Page_Mattermost/span_Please check your inbox""))""",Firefox 71.0,,,12/22/2019 2:07,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:07,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase22PinPost,Firefox 71.0,,,12/22/2019 2:07,12/22/2019 2:08,42.377s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:07,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:07,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (22)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:07,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (22)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:07,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (22)"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:07,,,PASSED,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_ChannelsTest""))""",Firefox 71.0,,,12/22/2019 2:07,,,PASSED,,
"click(findTestObject(Object Repository/Page_ ChannelsTest - FirstTeam Mattermost/button_giabeuu_CENTER_button_8b3y5ekuc7rw9k_023a4c""))""",Firefox 71.0,,,12/22/2019 2:07,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase23Un-PinPost,Firefox 71.0,,,12/22/2019 2:08,12/22/2019 2:09,47.457s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:08,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:08,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (23)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:08,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (23)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:08,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (12)""))""",Firefox 71.0,,,12/22/2019 2:08,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/a_ChannelsTest""))""",Firefox 71.0,,,12/22/2019 2:08,,,PASSED,,
"click(findTestObject(Object Repository/Page_ ChannelsTest - FirstTeam Mattermost/button_ChannelsTest_channelHeaderPinButton""))""",Firefox 71.0,,,12/22/2019 2:08,,,PASSED,,
"click(findTestObject(Object Repository/Page_ ChannelsTest - FirstTeam Mattermost/button_Pinned_SEARCH_button_8b3y5ekuc7rw9kh_b6bb8d""))""",Firefox 71.0,,,12/22/2019 2:08,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase24AddNewHeaderOnOff-TopicChannel,Firefox 71.0,,,12/22/2019 2:09,12/22/2019 2:09,45.531s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:09,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:09,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (14)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:09,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (14)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:09,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (4)""))""",Firefox 71.0,,,12/22/2019 2:09,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div_Fi (6)""))""",Firefox 71.0,,,12/22/2019 2:09,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase25EditHeaderOnOff-TopicChannel,Firefox 71.0,,,12/22/2019 2:09,12/22/2019 2:10,41.416s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:09,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:09,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (16)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:09,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (16)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:10,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (6)""))""",Firefox 71.0,,,12/22/2019 2:10,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div_Fi (8)""))""",Firefox 71.0,,,12/22/2019 2:10,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase26RemoveHeaderOnOff-TopicChannel,Firefox 71.0,,,12/22/2019 2:10,12/22/2019 2:11,40.901s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:10,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:10,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (26)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:10,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (26)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:10,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (15)""))""",Firefox 71.0,,,12/22/2019 2:10,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div_Fi (11)""))""",Firefox 71.0,,,12/22/2019 2:10,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase27Add(Remove)Off-TopicChannelTo(From)Favorites,Firefox 71.0,,,12/22/2019 2:11,12/22/2019 2:11,41.689s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:11,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:11,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (18)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:11,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (18)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:11,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (8)""))""",Firefox 71.0,,,12/22/2019 2:11,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div_Fi (10)""))""",Firefox 71.0,,,12/22/2019 2:11,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase28CreateMoreTeam(NewTeamTesting),Firefox 71.0,,,12/22/2019 2:11,12/22/2019 2:12,15.742s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:11,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:11,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (19)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:11,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (19)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (9)""))""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/svg (2)""))""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/a_Create a New Team (1)""))""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"setText(findTestObject(Page_ Town Square - FirstTeam Mattermost/input_Team Name_teamNameInput (1)"")"," ""NewTeamTesting"")""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Next""))""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/input_httpscs300testautomaticherokuappcom_t_44e657""))""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"setText(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/input_httpscs300testautomaticherokuappcom_t_44e657"")"," ""newteamtesting"")""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/button_Finish (1)""))""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase29LeaveTeam(NewTeamTesting),Firefox 71.0,,,12/22/2019 2:12,12/22/2019 2:12,13.721s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (20)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (20)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (10)""))""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/div_Ne""))""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - NewTeamTesting Mattermost/svg""))""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - NewTeamTesting Mattermost/button_Leave Team""))""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - NewTeamTesting Mattermost/button_Yes""))""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase30JoinAnotherTeam(NewTeamTesting),Firefox 71.0,,,12/22/2019 2:12,12/22/2019 2:12,14.101s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (21)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (21)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (11)""))""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/svg (3)""))""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/a_Join Another Team""))""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_NewTeamTesting_fa fa-angle-right right_7ee06a""))""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase31RemoveDirectMessage,Firefox 71.0,,,12/22/2019 2:12,12/22/2019 2:13,44.413s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,
"click(findTestObject(Page_ duy - FirstTeam Mattermost/span_""))""",Firefox 71.0,,,12/22/2019 2:12,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Off-Topic""))""",Firefox 71.0,,,12/22/2019 2:13,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:13,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase32ArchiveChannel,Firefox 71.0,,,12/22/2019 2:13,12/22/2019 2:14,40.138s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:13,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:13,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:13,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:13,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:13,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_Channel1""))""",Firefox 71.0,,,12/22/2019 2:13,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase33ViewChannelInfo,Firefox 71.0,,,12/22/2019 2:14,12/22/2019 2:14,14.861s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Town Square""))""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_View Info""))""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/div_httpscs300testautomaticherokuappcomfirs_90a714""))""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/p_ZZZZZ""))""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/div_More""))""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_""))""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase34MuteChannel,Firefox 71.0,,,12/22/2019 2:14,12/22/2019 2:14,13.575s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Town Square""))""",Firefox 71.0,,,12/22/2019 2:14,,,PASSED,,
