Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status,,
Test Cases/TestCase15GetInviteLink,Firefox 71.0,,,12/22/2019 2:31,12/22/2019 2:32,39.479s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:31,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:32,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:32,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:32,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:32,,,PASSED,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/div_Fi""))""",Firefox 71.0,,,12/22/2019 2:32,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase16AddMembersToChannel,Firefox 71.0,,,12/22/2019 2:32,12/22/2019 2:33,44.915s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:32,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:32,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (24)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:32,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (24)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:32,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (13)""))""",Firefox 71.0,,,12/22/2019 2:32,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/div_Fi""))""",Firefox 71.0,,,12/22/2019 2:32,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/a_ChannelAddMember""))""",Firefox 71.0,,,12/22/2019 2:32,,,PASSED,,
"click(findTestObject(Object Repository/Page_ChannelAddMember - FirstTeam Mattermost/span_ChannelAddMember_channelHeaderDropdownIcon""))""",Firefox 71.0,,,12/22/2019 2:32,,,PASSED,,
"click(findTestObject(Object Repository/Page_ChannelAddMember - FirstTeam Mattermost/button_Add Members""))""",Firefox 71.0,,,12/22/2019 2:32,,,PASSED,,
"click(findTestObject(Object Repository/Page_ChannelAddMember - FirstTeam Mattermost/div_Nguyen Gia (GiaGia)_more-modal__actions--round""))""",Firefox 71.0,,,12/22/2019 2:32,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase17RemoveMemberFromChannel,Firefox 71.0,,,12/22/2019 2:33,12/22/2019 2:34,45.459s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:33,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:33,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (25)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:33,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (25)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:33,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (14)""))""",Firefox 71.0,,,12/22/2019 2:33,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/div_Fi (1)""))""",Firefox 71.0,,,12/22/2019 2:33,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/a_ChannelAddMember (1)""))""",Firefox 71.0,,,12/22/2019 2:33,,,PASSED,,
"click(findTestObject(Page_ChannelAddMember - FirstTeam Mattermost/span_ChannelAddMember_channelHeaderDropdownIcon (1)""))""",Firefox 71.0,,,12/22/2019 2:33,,,PASSED,,
"click(findTestObject(Object Repository/Page_ChannelAddMember - FirstTeam Mattermost/button_Manage Members""))""",Firefox 71.0,,,12/22/2019 2:33,,,PASSED,,
"click(findTestObject(Object Repository/Page_ChannelAddMember - FirstTeam Mattermost/button_Channel MembergiabeuuRemove Member""))""",Firefox 71.0,,,12/22/2019 2:33,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase18CreatePrivateChannel,Firefox 71.0,,,12/22/2019 2:34,12/22/2019 2:34,14.289s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:34,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:34,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (3)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:34,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (3)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:34,,,PASSED,
"click(findTestObject(Page_Mattermost/span_Sign in (1)""))""",Firefox 71.0,,,12/22/2019 2:34,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_ (1)""))""",Firefox 71.0,,,12/22/2019 2:34,,,PASSED,,
"setText(findTestObject(Page_Town Square - FirstTeam Mattermost/input_Name_newChannelName (1)"")"," ""privateChannel"")""",Firefox 71.0,,,12/22/2019 2:34,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_Create New Channel (1)""))""",Firefox 71.0,,,12/22/2019 2:34,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:34,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase19CreatePublicChannel,Firefox 71.0,,,12/22/2019 2:34,12/22/2019 2:35,44.592s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:34,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:34,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (4)"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:34,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (4)"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:34,,,PASSED,
"click(findTestObject(Page_Mattermost/span_Sign in (2)""))""",Firefox 71.0,,,12/22/2019 2:34,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_ (2)""))""",Firefox 71.0,,,12/22/2019 2:34,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/input_Type_channelType (1)""))""",Firefox 71.0,,,12/22/2019 2:34,,,PASSED,,
"setText(findTestObject(Page_Town Square - FirstTeam Mattermost/input_Name_newChannelName"")"," ""publicChannel"")""",Firefox 71.0,,,12/22/2019 2:34,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_Edit (1)""))""",Firefox 71.0,,,12/22/2019 2:34,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_Change Channel URL (1)""))""",Firefox 71.0,,,12/22/2019 2:34,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_Create New Channel (2)""))""",Firefox 71.0,,,12/22/2019 2:34,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase20LeaveChannel,Firefox 71.0,,,12/22/2019 2:35,12/22/2019 2:35,41.721s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:35,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:35,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:35,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:35,,,PASSED,
"click(findTestObject(Page_Mattermost/span_Sign in""))""",Firefox 71.0,,,12/22/2019 2:35,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/span_Channel3""))""",Firefox 71.0,,,12/22/2019 2:35,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase20RegisterNewAccount,Firefox 71.0,,,12/22/2019 2:40,12/22/2019 2:40,41.664s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:40,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:40,,,PASSED,,
"click(findTestObject(Page_Mattermost/span_Create one now (2)""))""",Firefox 71.0,,,12/22/2019 2:40,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_Choose your username_name (2)"")"," ""mymymymymymymym"")""",Firefox 71.0,,,12/22/2019 2:40,,,PASSED,
"setText(findTestObject(Page_Mattermost/input_concat(What  s your email address)_email (2)"")"," ""mymymy@mymymy.com"")""",Firefox 71.0,,,12/22/2019 2:40,,,FAILED,
,,,,,,,,,
Test Cases/TestCase21ForgotPass,Firefox 71.0,,,12/22/2019 2:40,12/22/2019 2:41,12.389s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:40,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:40,,,PASSED,,
"click(findTestObject(Object Repository/Page_Mattermost/span_I forgot my password""))""",Firefox 71.0,,,12/22/2019 2:40,,,PASSED,,
"setText(findTestObject(Object Repository/Page_Mattermost/input_To reset your password enter the emai_5f6d79"")"," ""test@test.com"")""",Firefox 71.0,,,12/22/2019 2:40,,,PASSED,
"sendKeys(findTestObject(Object Repository/Page_Mattermost/input_To reset your password enter the emai_5f6d79"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:40,,,PASSED,
"click(findTestObject(Object Repository/Page_Mattermost/span_Please check your inbox""))""",Firefox 71.0,,,12/22/2019 2:40,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:40,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase22PinPost,Firefox 71.0,,,12/22/2019 2:41,12/22/2019 2:41,43.25s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:41,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:41,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (22)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:41,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (22)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:41,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (22)"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:41,,,PASSED,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_ChannelsTest""))""",Firefox 71.0,,,12/22/2019 2:41,,,PASSED,,
"click(findTestObject(Object Repository/Page_ ChannelsTest - FirstTeam Mattermost/button_giabeuu_CENTER_button_8b3y5ekuc7rw9k_023a4c""))""",Firefox 71.0,,,12/22/2019 2:41,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase23Un-PinPost,Firefox 71.0,,,12/22/2019 2:41,12/22/2019 2:42,44.219s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:41,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:41,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (23)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:41,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (23)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:41,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (12)""))""",Firefox 71.0,,,12/22/2019 2:41,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/a_ChannelsTest""))""",Firefox 71.0,,,12/22/2019 2:41,,,PASSED,,
"click(findTestObject(Object Repository/Page_ ChannelsTest - FirstTeam Mattermost/button_ChannelsTest_channelHeaderPinButton""))""",Firefox 71.0,,,12/22/2019 2:41,,,PASSED,,
"click(findTestObject(Object Repository/Page_ ChannelsTest - FirstTeam Mattermost/button_Pinned_SEARCH_button_8b3y5ekuc7rw9kh_b6bb8d""))""",Firefox 71.0,,,12/22/2019 2:41,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase24AddNewHeaderOnOff-TopicChannel,Firefox 71.0,,,12/22/2019 2:42,12/22/2019 2:43,41.123s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:42,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:42,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (14)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:42,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (14)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:42,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (4)""))""",Firefox 71.0,,,12/22/2019 2:42,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div_Fi (6)""))""",Firefox 71.0,,,12/22/2019 2:42,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase25EditHeaderOnOff-TopicChannel,Firefox 71.0,,,12/22/2019 2:43,12/22/2019 2:43,41.245s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:43,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:43,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (16)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:43,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (16)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:43,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (6)""))""",Firefox 71.0,,,12/22/2019 2:43,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div_Fi (8)""))""",Firefox 71.0,,,12/22/2019 2:43,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase26RemoveHeaderOnOff-TopicChannel,Firefox 71.0,,,12/22/2019 2:43,12/22/2019 2:44,41.127s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:43,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:43,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (26)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:43,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (26)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:43,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (15)""))""",Firefox 71.0,,,12/22/2019 2:43,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div_Fi (11)""))""",Firefox 71.0,,,12/22/2019 2:44,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase27Add(Remove)Off-TopicChannelTo(From)Favorites,Firefox 71.0,,,12/22/2019 2:44,12/22/2019 2:45,41.341s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:44,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:44,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (18)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:44,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (18)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:44,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (8)""))""",Firefox 71.0,,,12/22/2019 2:44,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/div_Fi (10)""))""",Firefox 71.0,,,12/22/2019 2:44,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase28CreateMoreTeam(NewTeamTesting),Firefox 71.0,,,12/22/2019 2:45,12/22/2019 2:45,15.367s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (19)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (19)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (9)""))""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/svg (2)""))""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/a_Create a New Team (1)""))""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"setText(findTestObject(Page_ Town Square - FirstTeam Mattermost/input_Team Name_teamNameInput (1)"")"," ""NewTeamTesting"")""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/button_Next""))""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/input_httpscs300testautomaticherokuappcom_t_44e657""))""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"setText(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/input_httpscs300testautomaticherokuappcom_t_44e657"")"," ""newteamtesting"")""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/button_Finish (1)""))""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase29LeaveTeam(NewTeamTesting),Firefox 71.0,,,12/22/2019 2:45,12/22/2019 2:45,13.735s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (20)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (20)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (10)""))""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/div_Ne""))""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - NewTeamTesting Mattermost/svg""))""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - NewTeamTesting Mattermost/button_Leave Team""))""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - NewTeamTesting Mattermost/button_Yes""))""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase30JoinAnotherTeam(NewTeamTesting),Firefox 71.0,,,12/22/2019 2:45,12/22/2019 2:45,14.461s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5 (21)"")"," ""giabeuu@gmail.com"")""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733 (21)"")"," ""GoUae4B8Jrc="")""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,
"click(findTestObject(Page_Mattermost/button_Sign in (11)""))""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"click(findTestObject(Page_ Town Square - FirstTeam Mattermost/svg (3)""))""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/a_Join Another Team""))""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_NewTeamTesting_fa fa-angle-right right_7ee06a""))""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase31RemoveDirectMessage,Firefox 71.0,,,12/22/2019 2:45,12/22/2019 2:47,73.227s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:45,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:46,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:46,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:46,,,PASSED,
"click(findTestObject(Page_ duy - FirstTeam Mattermost/span_""))""",Firefox 71.0,,,12/22/2019 2:46,,,PASSED,,
"click(findTestObject(Object Repository/Page_ Town Square - FirstTeam Mattermost/span_Off-Topic""))""",Firefox 71.0,,,12/22/2019 2:46,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase32ArchiveChannel,Firefox 71.0,,,12/22/2019 2:47,12/22/2019 2:47,41.19s,FAILED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:47,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:47,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:47,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:47,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_Channel1""))""",Firefox 71.0,,,12/22/2019 2:47,,,FAILED,,
,,,,,,,,,
Test Cases/TestCase33ViewChannelInfo,Firefox 71.0,,,12/22/2019 2:47,12/22/2019 2:48,13.711s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:47,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:47,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:47,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:47,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:47,,,PASSED,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Town Square""))""",Firefox 71.0,,,12/22/2019 2:47,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_View Info""))""",Firefox 71.0,,,12/22/2019 2:48,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/div_httpscs300testautomaticherokuappcomfirs_90a714""))""",Firefox 71.0,,,12/22/2019 2:48,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/p_ZZZZZ""))""",Firefox 71.0,,,12/22/2019 2:48,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/div_More""))""",Firefox 71.0,,,12/22/2019 2:48,,,PASSED,,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/span_""))""",Firefox 71.0,,,12/22/2019 2:48,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:48,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase34MuteChannel,Firefox 71.0,,,12/22/2019 2:48,12/22/2019 2:48,12.72s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:48,,,PASSED,,
"navigateToUrl(https://cs300testautomatic.herokuapp.com/"")""",Firefox 71.0,,,12/22/2019 2:48,,,PASSED,,
"setText(findTestObject(Page_Mattermost/input_All team communication in one place s_703ef5"")"," ""dhieu@apcs.vn"")""",Firefox 71.0,,,12/22/2019 2:48,,,PASSED,
"setEncryptedText(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," ""iGDxf8hSRT4="")""",Firefox 71.0,,,12/22/2019 2:48,,,PASSED,
"sendKeys(findTestObject(Page_Mattermost/input_All team communication in one place s_2f2733"")"," Keys.chord(ENTER))""",Firefox 71.0,,,12/22/2019 2:48,,,PASSED,
"click(findTestObject(Page_Town Square - FirstTeam Mattermost/button_Town Square""))""",Firefox 71.0,,,12/22/2019 2:48,,,PASSED,,
"click(findTestObject(Object Repository/Page_Town Square - FirstTeam Mattermost/button_Mute Channel""))""",Firefox 71.0,,,12/22/2019 2:48,,,PASSED,,
closeBrowser(),Firefox 71.0,,,12/22/2019 2:48,,,PASSED,,
,,,,,,,,,
Test Cases/TestCase35UnmuteChannel,Firefox 71.0,,,12/22/2019 2:48,12/22/2019 2:48,12.632s,PASSED,,
"openBrowser("")",Firefox 71.0,,,12/22/2019 2:48,,,PASSED,,
